"doctor_id","clinic_id","doctor_name","doctor_gender","doctor_specialty","doctor_consultation_fee"
"DOC002770","CLN00053","dr. Yusuf Kurniawan","L","Umum",60000
"DOC002771","CLN00056","dr. Yusuf Kurniawan","L","Umum",60000
"DOC002772","CLN00073","dr. Yusuf Ramadan","L","Umum",60000
"DOC002773","CLN00075","dr. Yusuf Ramadan","L","Umum",60000
"DOC002774","CLN00076","dr. Yusuf Ramadan","L","Umum",60000
"DOC002775","CLN00077","dr. Yusuf Ramadan","L","Umum",60000
"DOC002776","CLN00081","dr. Zaenab Januar, Sp.A","P","Anak",80000
"DOC002777","CLN00028","dr. Zaenab Kuswandari","P","Umum",50000
"DOC002778","CLN00030","dr. Zaenab Kuswandari","P","Umum",50000
"DOC002779","CLN00001","dr. Zaenab Puspita, Sp.PD","P","Penyakit Dalam",80000
"DOC002780","CLN00023","dr. Zaenab Sihombing","P","Umum",50000
"DOC002781","CLN00027","dr. Zaenab Sihombing","P","Umum",50000
"DOC002782","CLN00023","dr. Zaenab Wahyudin","P","Umum",50000
"DOC002783","CLN00027","dr. Zaenab Wahyudin","P","Umum",50000
"DOC002784","CLN00029","dr. Zahra Prayoga, Sp.OG","P","Obgyn",1e+05
"DOC002785","CLN00030","dr. Zahra Prayoga, Sp.OG","P","Obgyn",1e+05
"DOC002786","CLN00032","dr. Zahra Prayoga, Sp.OG","P","Obgyn",1e+05
"DOC002787","CLN00063","dr. Zahra Rahayu","P","Umum",50000
"DOC002788","CLN00057","dr. Zalindra Fujiati, Sp.PD","P","Penyakit Dalam",80000
"DOC002789","CLN00080","dr. Zalindra Laksmiwati, Sp.OG","P","Obgyn",1e+05
"DOC002790","CLN00081","dr. Zalindra Laksmiwati, Sp.OG","P","Obgyn",1e+05
"DOC002791","CLN00082","dr. Zalindra Laksmiwati, Sp.OG","P","Obgyn",1e+05
"DOC002792","CLN00083","dr. Zalindra Laksmiwati, Sp.OG","P","Obgyn",1e+05
"DOC002793","CLN00073","dr. Zalindra Napitupulu","P","Umum",60000
"DOC002794","CLN00074","dr. Zalindra Napitupulu","P","Umum",60000
"DOC002795","CLN00075","dr. Zalindra Napitupulu","P","Umum",60000
"DOC002796","CLN00077","dr. Zalindra Napitupulu","P","Umum",60000
"DOC002797","CLN00084","dr. Zalindra Permadi","P","Umum",50000
"DOC002798","CLN00086","dr. Zalindra Permadi","P","Umum",50000
"DOC002799","CLN00087","dr. Zalindra Permadi","P","Umum",50000
"DOC002800","CLN00062","dr. Zalindra Prayoga, Sp.THT","P","THT",80000
"DOC002801","CLN00063","dr. Zalindra Prayoga, Sp.THT","P","THT",80000
"DOC002802","CLN00033","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002803","CLN00034","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002804","CLN00035","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002805","CLN00036","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002806","CLN00037","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002807","CLN00039","dr. Zalindra Zulkarnain","P","Umum",60000
"DOC002808","CLN00028","dr. Zamira Susanti, Sp.THT","P","THT",80000
"DOC002809","CLN00029","dr. Zamira Susanti, Sp.THT","P","THT",80000
"DOC002810","CLN00030","dr. Zamira Susanti, Sp.THT","P","THT",80000
"DOC002811","CLN00031","dr. Zamira Susanti, Sp.THT","P","THT",80000
"DOC002812","CLN00032","dr. Zamira Susanti, Sp.THT","P","THT",80000
"DOC002813","CLN00080","dr. Zelaya Budiyanto, Sp.KK","P","Kulit & Kelamin",80000
"DOC002814","CLN00081","dr. Zelaya Budiyanto, Sp.KK","P","Kulit & Kelamin",80000
"DOC002815","CLN00082","dr. Zelaya Budiyanto, Sp.KK","P","Kulit & Kelamin",80000
"DOC002816","CLN00083","dr. Zelaya Budiyanto, Sp.KK","P","Kulit & Kelamin",80000
"DOC002817","CLN00025","dr. Zelaya Haryanto","P","Umum",50000
"DOC002818","CLN00027","dr. Zelaya Haryanto","P","Umum",50000
"DOC002819","CLN00003","dr. Zelaya Pertiwi","P","Umum",50000
"DOC002820","CLN00004","dr. Zelaya Pertiwi","P","Umum",50000
"DOC002821","CLN00033","dr. Zelaya Prasasta, Sp.PD","P","Penyakit Dalam",1e+05
"DOC002822","CLN00034","dr. Zelaya Prasasta, Sp.PD","P","Penyakit Dalam",1e+05
"DOC002823","CLN00035","dr. Zelaya Prasasta, Sp.PD","P","Penyakit Dalam",1e+05
"DOC002824","CLN00037","dr. Zelaya Prasasta, Sp.PD","P","Penyakit Dalam",1e+05
"DOC002825","CLN00039","dr. Zelaya Prasasta, Sp.PD","P","Penyakit Dalam",1e+05
"DOC002826","CLN00087","dr. Zelaya Prayoga, Sp.A","P","Anak",80000
"DOC002827","CLN00059","dr. Zelda Mandasari","P","Umum",50000
"DOC002828","CLN00083","dr. Zelda Nasyidah, Sp.PD","P","Penyakit Dalam",80000
"DOC002829","CLN00019","dr. Zelda Prabowo","P","Umum",50000
"DOC002830","CLN00020","dr. Zelda Prabowo","P","Umum",50000
"DOC002831","CLN00043","dr. Zelda Wahyuni, Sp.A","P","Anak",80000
"DOC002832","CLN00045","dr. Zelda Wahyuni, Sp.A","P","Anak",80000
"DOC002833","CLN00048","dr. Zelda Wahyuni, Sp.A","P","Anak",80000
"DOC002834","CLN00029","dr. Zizi Nurdiyanti, Sp.A","P","Anak",80000
"DOC002835","CLN00032","dr. Zizi Nurdiyanti, Sp.A","P","Anak",80000
"DOC002836","CLN00073","dr. Zulaikha Nashiruddin","P","Umum",60000
"DOC002837","CLN00075","dr. Zulaikha Nashiruddin","P","Umum",60000
"DOC002838","CLN00078","dr. Zulaikha Nashiruddin","P","Umum",60000
"DOC002839","CLN00079","dr. Zulaikha Nashiruddin","P","Umum",60000
"DOC002840","CLN00003","dr. Zulaikha Prakasa","P","Umum",50000
"DOC002841","CLN00023","dr. Zulaikha Yulianti","P","Umum",50000
"DOC002842","CLN00025","dr. Zulaikha Yulianti","P","Umum",50000
"DOC002843","CLN00022","dr. Zulfa Laksmiwati","P","Umum",50000
"DOC002844","CLN00025","dr. Zulfa Laksmiwati","P","Umum",50000
"DOC002845","CLN00033","dr. Zulfa Puspita","P","Umum",60000
"DOC002846","CLN00034","dr. Zulfa Puspita","P","Umum",60000
"DOC002847","CLN00035","dr. Zulfa Puspita","P","Umum",60000
"DOC002848","CLN00036","dr. Zulfa Puspita","P","Umum",60000
"DOC002849","CLN00037","dr. Zulfa Puspita","P","Umum",60000
"DOC002850","CLN00039","dr. Zulfa Puspita","P","Umum",60000
"DOC002851","CLN00032","dr. Zulfa Sudiati","P","Umum",50000
"DOC002852","CLN00084","drg. Adhiarja Maulana","L","Gigi",90000
"DOC002853","CLN00085","drg. Adhiarja Maulana","L","Gigi",90000
"DOC002854","CLN00086","drg. Adhiarja Maulana","L","Gigi",90000
"DOC002855","CLN00087","drg. Adhiarja Maulana","L","Gigi",90000
"DOC002856","CLN00019","drg. Adiarja Nainggolan","L","Gigi",90000
"DOC002857","CLN00020","drg. Adiarja Nainggolan","L","Gigi",90000
"DOC002858","CLN00021","drg. Adiarja Nainggolan","L","Gigi",90000
"DOC002859","CLN00084","drg. Aisyah Ardianto","P","Gigi",90000
"DOC002860","CLN00085","drg. Aisyah Ardianto","P","Gigi",90000
"DOC002861","CLN00086","drg. Aisyah Ardianto","P","Gigi",90000
"DOC002862","CLN00080","drg. Almira Rahmawati","P","Gigi",90000
"DOC002863","CLN00081","drg. Almira Rahmawati","P","Gigi",90000
"DOC002864","CLN00082","drg. Almira Rahmawati","P","Gigi",90000
"DOC002865","CLN00083","drg. Almira Rahmawati","P","Gigi",90000
"DOC002866","CLN00019","drg. Amelia Hassanah","P","Gigi",90000
"DOC002867","CLN00020","drg. Amelia Hassanah","P","Gigi",90000
"DOC002868","CLN00021","drg. Amelia Hassanah","P","Gigi",90000
"DOC002869","CLN00001","drg. Ana Sudiati","P","Gigi",90000
"DOC002870","CLN00002","drg. Ana Sudiati","P","Gigi",90000
"DOC002871","CLN00022","drg. Bagus Maheswara","L","Gigi",90000
"DOC002872","CLN00023","drg. Bagus Maheswara","L","Gigi",90000
"DOC002873","CLN00024","drg. Bagus Maheswara","L","Gigi",90000
"DOC002874","CLN00025","drg. Bagus Maheswara","L","Gigi",90000
"DOC002875","CLN00026","drg. Bagus Maheswara","L","Gigi",90000
"DOC002876","CLN00027","drg. Bagus Maheswara","L","Gigi",90000
"DOC002877","CLN00033","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002878","CLN00034","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002879","CLN00035","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002880","CLN00036","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002881","CLN00037","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002882","CLN00038","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002883","CLN00039","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002884","CLN00040","drg. Bakda Mardhiyah","L","Gigi",120000
"DOC002885","CLN00084","drg. Bella Mustofa","P","Gigi",90000
"DOC002886","CLN00086","drg. Bella Mustofa","P","Gigi",90000
"DOC002887","CLN00087","drg. Bella Mustofa","P","Gigi",90000
"DOC002888","CLN00003","drg. Cager Narpati","L","Gigi",90000
"DOC002889","CLN00059","drg. Cakrabirawa Ramadan","L","Gigi",90000
"DOC002890","CLN00060","drg. Cakrabirawa Ramadan","L","Gigi",90000
"DOC002891","CLN00061","drg. Cakrabirawa Ramadan","L","Gigi",90000
"DOC002892","CLN00071","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002893","CLN00072","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002894","CLN00073","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002895","CLN00074","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002896","CLN00075","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002897","CLN00076","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002898","CLN00077","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002899","CLN00078","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002900","CLN00079","drg. Cakrawangsa Pratama","L","Gigi",110000
"DOC002901","CLN00041","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002902","CLN00042","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002903","CLN00043","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002904","CLN00044","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002905","CLN00045","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002906","CLN00046","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002907","CLN00047","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002908","CLN00048","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002909","CLN00049","drg. Cawisadi Rahmawati","L","Gigi",90000
"DOC002910","CLN00003","drg. Cecep Waskita","L","Gigi",90000
"DOC002911","CLN00004","drg. Cecep Waskita","L","Gigi",90000
"DOC002912","CLN00028","drg. Citra Nurdiyanti","P","Gigi",90000
"DOC002913","CLN00029","drg. Citra Nurdiyanti","P","Gigi",90000
"DOC002914","CLN00030","drg. Citra Nurdiyanti","P","Gigi",90000
"DOC002915","CLN00031","drg. Citra Nurdiyanti","P","Gigi",90000
"DOC002916","CLN00052","drg. Diah Permadi","P","Gigi",1e+05
"DOC002917","CLN00053","drg. Diah Permadi","P","Gigi",1e+05
"DOC002918","CLN00054","drg. Diah Permadi","P","Gigi",1e+05
"DOC002919","CLN00055","drg. Diah Permadi","P","Gigi",1e+05
"DOC002920","CLN00056","drg. Diah Permadi","P","Gigi",1e+05
"DOC002921","CLN00062","drg. Dina Budiyanto","P","Gigi",90000
"DOC002922","CLN00063","drg. Dina Budiyanto","P","Gigi",90000
"DOC002923","CLN00062","drg. Dono Yulianti","L","Gigi",90000
"DOC002924","CLN00063","drg. Dono Yulianti","L","Gigi",90000
"DOC002925","CLN00041","drg. Edi Lazuardi","L","Gigi",90000
"DOC002926","CLN00042","drg. Edi Lazuardi","L","Gigi",90000
"DOC002927","CLN00043","drg. Edi Lazuardi","L","Gigi",90000
"DOC002928","CLN00044","drg. Edi Lazuardi","L","Gigi",90000
"DOC002929","CLN00045","drg. Edi Lazuardi","L","Gigi",90000
"DOC002930","CLN00046","drg. Edi Lazuardi","L","Gigi",90000
"DOC002931","CLN00047","drg. Edi Lazuardi","L","Gigi",90000
"DOC002932","CLN00048","drg. Edi Lazuardi","L","Gigi",90000
"DOC002933","CLN00049","drg. Edi Lazuardi","L","Gigi",90000
"DOC002934","CLN00071","drg. Elisa Kusumo","P","Gigi",110000
"DOC002935","CLN00072","drg. Elisa Kusumo","P","Gigi",110000
"DOC002936","CLN00073","drg. Elisa Kusumo","P","Gigi",110000
"DOC002937","CLN00074","drg. Elisa Kusumo","P","Gigi",110000
"DOC002938","CLN00075","drg. Elisa Kusumo","P","Gigi",110000
"DOC002939","CLN00076","drg. Elisa Kusumo","P","Gigi",110000
"DOC002940","CLN00077","drg. Elisa Kusumo","P","Gigi",110000
"DOC002941","CLN00078","drg. Elisa Kusumo","P","Gigi",110000
"DOC002942","CLN00079","drg. Elisa Kusumo","P","Gigi",110000
"DOC002943","CLN00071","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002944","CLN00072","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002945","CLN00073","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002946","CLN00074","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002947","CLN00075","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002948","CLN00076","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002949","CLN00077","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002950","CLN00078","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002951","CLN00079","drg. Enteng Napitupulu","L","Gigi",110000
"DOC002952","CLN00015","drg. Febi Suartini","P","Gigi",90000
"DOC002953","CLN00016","drg. Febi Suartini","P","Gigi",90000
"DOC002954","CLN00017","drg. Febi Suartini","P","Gigi",90000
"DOC002955","CLN00018","drg. Febi Suartini","P","Gigi",90000
"DOC002956","CLN00022","drg. Galur Mangunsong","L","Gigi",90000
"DOC002957","CLN00023","drg. Galur Mangunsong","L","Gigi",90000
"DOC002958","CLN00024","drg. Galur Mangunsong","L","Gigi",90000
"DOC002959","CLN00025","drg. Galur Mangunsong","L","Gigi",90000
"DOC002960","CLN00026","drg. Galur Mangunsong","L","Gigi",90000
"DOC002961","CLN00027","drg. Galur Mangunsong","L","Gigi",90000
"DOC002962","CLN00041","drg. Galur Yuniar","L","Gigi",90000
"DOC002963","CLN00042","drg. Galur Yuniar","L","Gigi",90000
"DOC002964","CLN00043","drg. Galur Yuniar","L","Gigi",90000
"DOC002965","CLN00044","drg. Galur Yuniar","L","Gigi",90000
"DOC002966","CLN00045","drg. Galur Yuniar","L","Gigi",90000
"DOC002967","CLN00046","drg. Galur Yuniar","L","Gigi",90000
"DOC002968","CLN00047","drg. Galur Yuniar","L","Gigi",90000
"DOC002969","CLN00048","drg. Galur Yuniar","L","Gigi",90000
"DOC002970","CLN00049","drg. Galur Yuniar","L","Gigi",90000
"DOC002971","CLN00057","drg. Gatot Ardianto","L","Gigi",90000
"DOC002972","CLN00058","drg. Gatot Ardianto","L","Gigi",90000
"DOC002973","CLN00015","drg. Hilda Padmasari","P","Gigi",90000
"DOC002974","CLN00017","drg. Hilda Padmasari","P","Gigi",90000
"DOC002975","CLN00018","drg. Hilda Padmasari","P","Gigi",90000
"DOC002976","CLN00001","drg. Himawan Januar","L","Gigi",90000
"DOC002977","CLN00002","drg. Himawan Januar","L","Gigi",90000
"DOC002978","CLN00084","drg. Ihsan Hidayanto","L","Gigi",90000
"DOC002979","CLN00085","drg. Ihsan Hidayanto","L","Gigi",90000
"DOC002980","CLN00086","drg. Ihsan Hidayanto","L","Gigi",90000
"DOC002981","CLN00087","drg. Ihsan Hidayanto","L","Gigi",90000
"DOC002982","CLN00015","drg. Intan Mulyani","P","Gigi",90000
"DOC002983","CLN00016","drg. Intan Mulyani","P","Gigi",90000
"DOC002984","CLN00017","drg. Intan Mulyani","P","Gigi",90000
"DOC002985","CLN00018","drg. Intan Mulyani","P","Gigi",90000
"DOC002986","CLN00050","drg. Jaswadi Narpati","L","Gigi",90000
"DOC002987","CLN00051","drg. Jaswadi Narpati","L","Gigi",90000
"DOC002988","CLN00022","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002989","CLN00023","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002990","CLN00024","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002991","CLN00025","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002992","CLN00026","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002993","CLN00027","drg. Kajen Mangunsong","L","Gigi",90000
"DOC002994","CLN00028","drg. Kamaria Saefullah","P","Gigi",90000
"DOC002995","CLN00029","drg. Kamaria Saefullah","P","Gigi",90000
"DOC002996","CLN00030","drg. Kamaria Saefullah","P","Gigi",90000
"DOC002997","CLN00031","drg. Kamaria Saefullah","P","Gigi",90000
"DOC002998","CLN00032","drg. Kamaria Saefullah","P","Gigi",90000
"DOC002999","CLN00059","drg. Kartika Utama","P","Gigi",90000
"DOC003000","CLN00060","drg. Kartika Utama","P","Gigi",90000
"DOC003001","CLN00061","drg. Kartika Utama","P","Gigi",90000
"DOC003002","CLN00050","drg. Kayla Astuti","P","Gigi",90000
"DOC003003","CLN00051","drg. Kayla Astuti","P","Gigi",90000
"DOC003004","CLN00084","drg. Kenes Prasetya","L","Gigi",90000
"DOC003005","CLN00085","drg. Kenes Prasetya","L","Gigi",90000
"DOC003006","CLN00086","drg. Kenes Prasetya","L","Gigi",90000
"DOC003007","CLN00011","drg. Kusuma Hartati","L","Gigi",90000
"DOC003008","CLN00012","drg. Kusuma Hartati","L","Gigi",90000
"DOC003009","CLN00013","drg. Kusuma Hartati","L","Gigi",90000
"DOC003010","CLN00014","drg. Kusuma Hartati","L","Gigi",90000
"DOC003011","CLN00005","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003012","CLN00006","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003013","CLN00007","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003014","CLN00008","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003015","CLN00009","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003016","CLN00010","drg. Laras Pangestu","P","Gigi",1e+05
"DOC003017","CLN00041","drg. Lidya Novitasari","P","Gigi",90000
"DOC003018","CLN00042","drg. Lidya Novitasari","P","Gigi",90000
"DOC003019","CLN00043","drg. Lidya Novitasari","P","Gigi",90000
"DOC003020","CLN00044","drg. Lidya Novitasari","P","Gigi",90000
"DOC003021","CLN00045","drg. Lidya Novitasari","P","Gigi",90000
"DOC003022","CLN00046","drg. Lidya Novitasari","P","Gigi",90000
"DOC003023","CLN00047","drg. Lidya Novitasari","P","Gigi",90000
"DOC003024","CLN00048","drg. Lidya Novitasari","P","Gigi",90000
"DOC003025","CLN00049","drg. Lidya Novitasari","P","Gigi",90000
"DOC003026","CLN00064","drg. Lurhur Saragih","L","Gigi",90000
"DOC003027","CLN00065","drg. Lurhur Saragih","L","Gigi",90000
"DOC003028","CLN00066","drg. Lurhur Saragih","L","Gigi",90000
"DOC003029","CLN00067","drg. Lurhur Saragih","L","Gigi",90000
"DOC003030","CLN00033","drg. Lutfan Uwais","L","Gigi",120000
"DOC003031","CLN00034","drg. Lutfan Uwais","L","Gigi",120000
"DOC003032","CLN00035","drg. Lutfan Uwais","L","Gigi",120000
"DOC003033","CLN00036","drg. Lutfan Uwais","L","Gigi",120000
"DOC003034","CLN00037","drg. Lutfan Uwais","L","Gigi",120000
"DOC003035","CLN00038","drg. Lutfan Uwais","L","Gigi",120000
"DOC003036","CLN00039","drg. Lutfan Uwais","L","Gigi",120000
"DOC003037","CLN00040","drg. Lutfan Uwais","L","Gigi",120000
"DOC003038","CLN00003","drg. Maida Nasyidah","P","Gigi",90000
"DOC003039","CLN00004","drg. Maida Nasyidah","P","Gigi",90000
"DOC003040","CLN00062","drg. Melinda Suartini","P","Gigi",90000
"DOC003041","CLN00063","drg. Melinda Suartini","P","Gigi",90000
"DOC003042","CLN00062","drg. Mila Ramadan","P","Gigi",90000
"DOC003043","CLN00001","drg. Muni Mardhiyah","L","Gigi",90000
"DOC003044","CLN00002","drg. Muni Mardhiyah","L","Gigi",90000
"DOC003045","CLN00084","drg. Mutia Narpati","P","Gigi",90000
"DOC003046","CLN00085","drg. Mutia Narpati","P","Gigi",90000
"DOC003047","CLN00086","drg. Mutia Narpati","P","Gigi",90000
"DOC003048","CLN00087","drg. Mutia Narpati","P","Gigi",90000
"DOC003049","CLN00033","drg. Najwa Sihombing","P","Gigi",120000
"DOC003050","CLN00034","drg. Najwa Sihombing","P","Gigi",120000
"DOC003051","CLN00035","drg. Najwa Sihombing","P","Gigi",120000
"DOC003052","CLN00036","drg. Najwa Sihombing","P","Gigi",120000
"DOC003053","CLN00037","drg. Najwa Sihombing","P","Gigi",120000
"DOC003054","CLN00038","drg. Najwa Sihombing","P","Gigi",120000
"DOC003055","CLN00039","drg. Najwa Sihombing","P","Gigi",120000
"DOC003056","CLN00040","drg. Najwa Sihombing","P","Gigi",120000
"DOC003057","CLN00011","drg. Nasab Salahudin","L","Gigi",90000
"DOC003058","CLN00012","drg. Nasab Salahudin","L","Gigi",90000
"DOC003059","CLN00013","drg. Nasab Salahudin","L","Gigi",90000
"DOC003060","CLN00014","drg. Nasab Salahudin","L","Gigi",90000
"DOC003061","CLN00019","drg. Niyaga Wulandari","L","Gigi",90000
"DOC003062","CLN00020","drg. Niyaga Wulandari","L","Gigi",90000
"DOC003063","CLN00021","drg. Niyaga Wulandari","L","Gigi",90000
"DOC003064","CLN00015","drg. Nova Farida","P","Gigi",90000
"DOC003065","CLN00016","drg. Nova Farida","P","Gigi",90000
"DOC003066","CLN00017","drg. Nova Farida","P","Gigi",90000
"DOC003067","CLN00018","drg. Nova Farida","P","Gigi",90000
"DOC003068","CLN00005","drg. Okta Hartati","L","Gigi",1e+05
"DOC003069","CLN00006","drg. Okta Hartati","L","Gigi",1e+05
"DOC003070","CLN00007","drg. Okta Hartati","L","Gigi",1e+05
"DOC003071","CLN00008","drg. Okta Hartati","L","Gigi",1e+05
"DOC003072","CLN00009","drg. Okta Hartati","L","Gigi",1e+05
"DOC003073","CLN00010","drg. Okta Hartati","L","Gigi",1e+05
"DOC003074","CLN00011","drg. Ophelia Saefullah","P","Gigi",90000
"DOC003075","CLN00012","drg. Ophelia Saefullah","P","Gigi",90000
"DOC003076","CLN00013","drg. Ophelia Saefullah","P","Gigi",90000
"DOC003077","CLN00014","drg. Ophelia Saefullah","P","Gigi",90000
"DOC003078","CLN00015","drg. Padmi Kuswoyo","P","Gigi",90000
"DOC003079","CLN00016","drg. Padmi Kuswoyo","P","Gigi",90000
"DOC003080","CLN00018","drg. Padmi Kuswoyo","P","Gigi",90000
"DOC003081","CLN00033","drg. Patricia Nugroho","P","Gigi",120000
"DOC003082","CLN00034","drg. Patricia Nugroho","P","Gigi",120000
"DOC003083","CLN00035","drg. Patricia Nugroho","P","Gigi",120000
"DOC003084","CLN00036","drg. Patricia Nugroho","P","Gigi",120000
"DOC003085","CLN00037","drg. Patricia Nugroho","P","Gigi",120000
"DOC003086","CLN00038","drg. Patricia Nugroho","P","Gigi",120000
"DOC003087","CLN00039","drg. Patricia Nugroho","P","Gigi",120000
"DOC003088","CLN00040","drg. Patricia Nugroho","P","Gigi",120000
"DOC003089","CLN00022","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003090","CLN00023","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003091","CLN00024","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003092","CLN00025","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003093","CLN00026","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003094","CLN00027","drg. Perkasa Mulyani","L","Gigi",90000
"DOC003095","CLN00001","drg. Purwa Tarihoran","L","Gigi",90000
"DOC003096","CLN00002","drg. Purwa Tarihoran","L","Gigi",90000
"DOC003097","CLN00080","drg. Rahayu Anggriawan","P","Gigi",90000
"DOC003098","CLN00081","drg. Rahayu Anggriawan","P","Gigi",90000
"DOC003099","CLN00082","drg. Rahayu Anggriawan","P","Gigi",90000
"DOC003100","CLN00083","drg. Rahayu Anggriawan","P","Gigi",90000
"DOC003101","CLN00080","drg. Rina Namaga","P","Gigi",90000
"DOC003102","CLN00081","drg. Rina Namaga","P","Gigi",90000
"DOC003103","CLN00082","drg. Rina Namaga","P","Gigi",90000
"DOC003104","CLN00083","drg. Rina Namaga","P","Gigi",90000
"DOC003105","CLN00064","drg. Rudi Narpati","L","Gigi",90000
"DOC003106","CLN00065","drg. Rudi Narpati","L","Gigi",90000
"DOC003107","CLN00066","drg. Rudi Narpati","L","Gigi",90000
"DOC003108","CLN00067","drg. Rudi Narpati","L","Gigi",90000
"DOC003109","CLN00033","drg. Septi Kusmawati","P","Gigi",120000
"DOC003110","CLN00034","drg. Septi Kusmawati","P","Gigi",120000
"DOC003111","CLN00035","drg. Septi Kusmawati","P","Gigi",120000
"DOC003112","CLN00036","drg. Septi Kusmawati","P","Gigi",120000
"DOC003113","CLN00037","drg. Septi Kusmawati","P","Gigi",120000
"DOC003114","CLN00038","drg. Septi Kusmawati","P","Gigi",120000
